predict,predictor
-253.9507901580316,193.53761192274723
-253.9507901580316,382.5172807984459
-253.9507901580316,210.7737453597731
-253.5507101420284,288.28721113315396
-253.3506701340268,288.4863602196383
-253.3506701340268,241.3741324938053
-252.9505901180236,251.82165828313597
-252.5505101020204,104.51618042705286
-252.3504700940188,131.5269100561331
-252.3504700940188,121.15204796389688
-251.9503900780156,399.5625694931059
-251.5503100620124,234.18981824532892
-251.3502700540108,154.13962560384044
-251.3502700540108,390.60839239764374
-250.750150030006,254.28107821442282
-250.5501100220044,300.3853935603442
-250.5501100220044,271.9983037549053
-250.3500700140028,333.5436448104605
-250.3500700140028,244.11276572550653
-249.9499899979996,318.37161752490954
-249.9499899979996,356.1188401610422
-249.749949989998,372.6692126693614
-249.749949989998,148.8999242698465
-249.749949989998,381.6111568517937
-249.749949989998,217.96654059683726
-249.3498699739948,223.67291231083158
-249.3498699739948,391.00512822574973
-248.94978995799158,251.03065789236857
-248.94978995799158,117.29856008847142
-247.749549909982,190.3416114500352
-247.749549909982,115.17028886664852
-247.749549909982,328.29907723005147
-247.749549909982,228.56353230584733
-247.5495099019804,142.36055558839251
-247.14942988597718,265.374269638516
-247.14942988597718,184.0804989406703
-246.9493898779756,325.1751066941002
-246.5493098619724,358.61741647963413
-245.9491898379676,345.27702197799135
-245.34906981396279,326.64905582275435
-245.34906981396279,362.6470686795038
-245.34906981396279,229.57875169442323
-245.1490298059612,100.47792300578075
-244.9489897979596,389.2373251542758
-244.9489897979596,149.86773620359276
-244.9489897979596,132.7313066878084
-244.74894978995798,330.46384858883084
-244.54890978195638,135.05716020505452
-244.3488697739548,268.7527140209308
-243.54870974194841,327.27795985621094
-243.54870974194841,297.92528033894575
-243.3486697339468,355.78598550069637
-242.54850970194036,124.4798658188632
-242.54850970194036,109.72094744776237
-242.3484696939388,121.01944229629332
-242.3484696939388,211.28084335514635
-242.14842968593717,359.1166601572935
-242.14842968593717,130.29017654662587
-241.9483896779356,105.04269558209015
-241.54830966193236,303.02999773552745
-241.54830966193236,388.9121642008088
-241.3482696539308,177.34792931944713
-241.14822964592918,136.03535136312038
-240.748149629926,284.74179601596484
-240.54810962192437,220.12915835144227
-240.54810962192437,211.26203988824966
-240.3480696139228,381.1793612511791
-240.14802960592118,227.65312859256318
-240.14802960592118,134.8298411707417
-239.94798959791956,153.5640550404667
-239.3478695739148,356.2939293049243
-239.14782956591318,257.6949739635565
-238.54770954190838,255.60796511138076
-238.34766953390675,196.02392958091494
-238.1476295259052,337.5193219753195
-237.94758951790357,290.2519314807505
-237.94758951790357,264.03276117998774
-237.747549509902,243.02359083303566
-237.747549509902,311.7687151543256
-237.54750950190038,198.2789856469892
-237.54750950190038,324.3299344386579
-237.54750950190038,206.3146753821556
-237.1474294858972,121.7617624307127
-236.94738947789557,274.41807754251744
-236.74734946989395,162.52464200815982
-236.74734946989395,200.72167983857315
-236.74734946989395,131.4884755517592
-236.34726945389076,279.9042289825774
-235.5471094218844,359.04418685280694
-235.5471094218844,245.54440930141044
-235.5471094218844,165.74347929483744
-235.34706941388276,343.90523276399335
-235.1470294058812,218.66232141400025
-234.94698939787958,218.41886207136795
-234.74694938987795,301.7842884190032
-234.5469093818764,144.4441053092209
-234.5469093818764,220.04370689764
-234.34686937387477,95.2611676606216
-234.34686937387477,303.30427035530624
-234.14682936587315,173.21709635517524
-233.74674934986996,106.33371634749233
-233.74674934986996,299.20744375921157
-233.34666933386677,189.78635494041035
-233.34666933386677,239.79984541025814
-233.14662932586515,320.82316383211014
-232.5465093018604,188.4442471869744
-232.34646929385877,341.1738570733104
-232.34646929385877,193.2392229802738
-231.9463892778556,115.30960753727348
-231.74634926985397,314.83658054484465
-231.14622924584916,326.0113698709259
-230.9461892378476,162.908124658956
-230.9461892378476,353.6550295551203
-230.9461892378476,317.14753221185015
-230.9461892378476,279.9491998643776
-230.74614922984597,278.0992165816204
-230.54610922184435,357.81037415047376
-230.34606921384278,384.2443094152727
-230.14602920584116,227.52146954646187
-229.54590918183635,314.7476079241209
-229.54590918183635,265.50972139749354
-229.54590918183635,284.5235381715261
-229.14582916583316,255.70886702220483
-229.14582916583316,249.57176919291706
-228.74574914982998,110.58129577707751
-228.74574914982998,330.0932591230357
-228.54570914182835,281.2505558457114
-228.54570914182835,250.12624420815112
-228.54570914182835,136.88216466325463
-228.3456691338268,103.14664208069104
-228.14562912582517,166.5438381655572
-227.94558911782354,125.24425536721179
-227.74554910982198,171.2315913033819
-227.74554910982198,196.25619821569325
-227.74554910982198,220.36480049970524
-227.74554910982198,136.48921083905512
-227.14542908581717,316.17550134591073
-227.14542908581717,230.79082283118152
-227.14542908581717,135.66570341262894
-226.74534906981398,253.34822757497255
-226.54530906181236,140.37313618768457
-226.34526905381074,212.23948894490732
-226.14522904580917,295.0081690689651
-225.94518903780755,346.4760246050729
-225.74514902980593,162.45596462455566
-225.34506901380274,263.35381441067875
-225.14502900580118,345.4423293298651
-224.74494898979793,76.59735183437482
-224.54490898179637,228.7893820302558
-224.54490898179637,171.40252079499655
-224.54490898179637,83.72306723230648
-224.34486897379475,123.49083907625115
-224.34486897379475,98.6576692385195
-224.34486897379475,344.00684622275855
-223.94478895779156,257.16899644912974
-223.74474894978994,77.38274004026519
-223.74474894978994,169.75930082862533
-223.14462892578513,277.3716111534846
-222.54450890178038,375.8743757228169
-221.74434886977394,228.2374836986944
-221.74434886977394,311.88104893231923
-221.74434886977394,180.3183140593127
-221.74434886977394,182.51618467531915
-221.34426885377076,321.52666663159073
-221.14422884576913,218.94888185307775
-220.74414882976595,287.86087098303665
-220.74414882976595,372.83451269248417
-220.54410882176433,303.89809912575436
-220.34406881376276,96.16887358421381
-219.54390878175633,103.27799153058048
-219.54390878175633,257.5550746289538
-219.34386877375476,137.4942718632361
-219.34386877375476,287.5917643269834
-218.94378875775152,286.92690074967345
-218.94378875775152,282.1677395169977
-218.74374874974995,81.49791064126384
-218.74374874974995,199.63526623096274
-218.74374874974995,121.91432796186393
-218.54370874174833,338.32090925950786
-218.54370874174833,282.5529772108509
-218.34366873374677,280.29553808637826
-218.34366873374677,205.73395805010543
-218.14362872574515,338.36278088823246
-218.14362872574515,323.1560334651587
-218.14362872574515,273.424814548855
-217.94358871774352,369.2760265635095
-217.94358871774352,275.0480051872521
-217.94358871774352,260.93965539659825
-217.74354870974196,339.1527615001087
-217.34346869373877,111.75525437308504
-216.74334866973396,325.47283284794037
-216.14322864572915,243.13406946053792
-215.94318863772753,105.78642776769405
-215.74314862972597,204.7459530313849
-215.34306861372272,325.4376138121714
-215.34306861372272,212.39510657885563
-215.14302860572116,107.28404804214958
-214.94298859771953,299.98619742563756
-214.94298859771953,150.74284406876203
-214.54290858171635,321.9288728262443
-214.34286857371472,114.28193296232875
-214.34286857371472,281.0534748664023
-214.34286857371472,347.76604341428606
-213.74274854970992,97.62280731923519
-213.54270854170835,275.1234643320715
-213.54270854170835,161.4336644443474
-212.94258851770354,139.32874196061897
-212.94258851770354,61.34505764437185
-212.74254850970192,230.5179720705864
-212.74254850970192,185.93287218735975
-212.74254850970192,343.2960980861891
-212.34246849369873,199.68691011605722
-212.1424284856971,296.4330434966703
-212.1424284856971,229.87159254414567
-211.74234846969392,227.92413511646265
-211.54230846169236,94.21366937646637
-211.54230846169236,328.9353831094378
-211.34226845369074,304.7343585017237
-211.1422284456891,222.1099146647327
-211.1422284456891,68.23020271783574
-211.1422284456891,247.82536426610056
-210.94218843768755,185.24132560150244
-210.54210842168436,288.90697768615024
-210.54210842168436,214.68150584159375
-210.34206841368274,275.9675895914321
-210.14202840568112,178.57798267431315
-209.74194838967793,97.12243684977058
-209.74194838967793,160.7272912773043
-209.5419083816763,257.33781343365024
-209.5419083816763,299.8033092234703
-209.14182836567312,171.36935556151377
-209.14182836567312,88.35485106145372
-208.94178835767156,260.93246147785464
-208.94178835767156,190.88903786695514
-208.94178835767156,130.4358837310537
-208.74174834966993,72.85401212686821
-208.34166833366675,312.9779910027603
-207.9415883176635,285.5430522920321
-207.9415883176635,206.59366850080752
-207.74154830966194,307.6986254932749
-207.74154830966194,148.1765531704424
-207.54150830166031,198.4656555185156
-207.34146829365875,228.86185384904465
-206.74134826965394,282.00462532002047
-206.34126825365075,93.21256058493493
-206.14122824564913,117.49054163894893
-206.14122824564913,256.61222293691503
-205.9411882376475,346.34842311931925
-205.74114822964594,236.58459038309343
-205.74114822964594,163.47493847463502
-205.54110822164432,289.7660930951523
-205.54110822164432,157.65617877206427
-205.3410682136427,76.03446368054946
-205.14102820564113,87.94107922401443
-204.9409881976395,270.0553163287135
-204.9409881976395,191.60890658125342
-204.74094818963795,197.74081804949614
-204.74094818963795,94.4460867310847
-204.54090818163633,350.7239533600758
-204.3408681736347,327.865066247096
-204.3408681736347,219.24740523542147
-204.14082816563314,223.9284517548015
-204.14082816563314,152.90004852148732
-203.94078815763152,179.753451855207
-203.94078815763152,145.8940170637255
-203.7407481496299,194.35790867153224
-203.3406681336267,241.0614912514716
-202.94058811762352,198.05773708777932
-202.94058811762352,67.67069214813117
-202.7405481096219,123.03146911441213
-202.54050810162033,57.20402876569031
-202.54050810162033,223.69824569151112
-202.54050810162033,162.20097397010235
-202.3404680936187,155.56046217640582
-202.3404680936187,98.63508275997891
-202.14042808561715,185.74857253153925
-201.94038807761552,346.8538374862368
-201.94038807761552,188.15522273865852
-201.7403480696139,305.03315242306394
-201.7403480696139,150.06570639551464
-201.1402280456091,353.81818636508183
-201.1402280456091,355.5986964614
-201.1402280456091,290.0853299496067
-200.94018803760753,171.5435354409767
-200.94018803760753,180.67240177758967
-200.7401480296059,109.6047630386927
-200.7401480296059,319.6173650237438
-200.54010802160434,51.554772183610424
-200.34006801360272,94.93088393754918
-200.34006801360272,145.66789572563988
-200.34006801360272,212.44248700924138
-200.1400280056011,124.47530176139561
-200.1400280056011,116.10341496026867
-199.93998799759953,183.18408760439553
-199.93998799759953,115.10908665005653
-199.7399479895979,222.22007631221868
-199.7399479895979,105.42466206647798
-199.53990798159634,82.11002620999638
-199.1398279655931,157.57816906289014
-199.1398279655931,203.98049673097975
-198.5397079415883,56.12139311778526
-197.5395079015803,68.38365691626854
-197.33946789357873,133.260964604057
-197.33946789357873,285.2245553253834
-196.73934786957392,134.43123039404645
-195.73914782956592,227.04661869893351
-195.73914782956592,281.4335582030423
-195.73914782956592,214.32731401785307
-195.5391078215643,51.03344290371086
-195.33906781356274,72.48445486602846
-195.1390278055611,239.33652874784502
-195.1390278055611,226.59358670012324
-194.9389877975595,126.4385524889331
-194.9389877975595,155.32708495015063
-194.9389877975595,223.90441408243953
-194.73894778955793,301.77984406666496
-194.73894778955793,138.52937701698033
-194.5389077815563,189.58596667504483
-194.33886777355468,167.23951784522237
-194.33886777355468,232.828934779209
-194.33886777355468,104.24152157498366
-194.33886777355468,196.42549892395547
-194.33886777355468,305.5024163110369
-193.9387877575515,123.92678907889389
-193.5387077415483,167.94282263473013
-193.33866773354669,151.3039338150682
-193.13862772554512,69.70218888352849
-193.13862772554512,215.52939404857523
-193.13862772554512,313.8936944143741
-192.9385877175435,117.12487886657877
-192.9385877175435,170.1960837682799
-192.9385877175435,208.9563718225523
-192.73854770954188,152.54350236200355
-192.73854770954188,289.171466767033
-192.5385077015403,225.65237087815774
-191.9383876775355,78.54528811415321
-191.9383876775355,273.6712082060057
-191.9383876775355,87.62141354612636
-191.53830766153231,105.32645084957525
-191.53830766153231,290.1374729631448
-191.3382676535307,149.02979355664985
-191.13822764552913,280.91836776393274
-191.13822764552913,304.59395079833183
-191.13822764552913,329.90261705400553
-190.9381876375275,246.45597676016695
-190.3380676135227,242.7393346220732
-190.13802760552107,112.91095567292327
-190.13802760552107,259.08801960801236
-190.13802760552107,171.3852281329836
-189.9379875975195,221.19845360604367
-189.9379875975195,128.29515510007695
-189.53790758151632,287.77442114614905
-189.53790758151632,290.20194034034057
-189.53790758151632,228.32179135247972
-188.7377475495099,327.4859675420514
-188.7377475495099,160.99322867340308
-188.53770754150833,217.30762244063112
-188.13762752550508,247.88296950163064
-187.93758751750352,265.82100127282763
-187.7375475095019,101.97233919571681
-187.53750750150027,154.14616246685864
-187.3374674934987,132.9965896950125
-187.13742748549708,301.8346604391522
-187.13742748549708,332.2044706835949
-186.93738747749552,193.55488368640187
-186.53730746149228,134.88357393255103
-186.3372674534907,81.80926649662729
-185.7371474294859,328.00023821996297
-185.7371474294859,198.15826481081476
-185.7371474294859,62.217419844301446
-185.3370674134827,121.58793995865898
-184.7369473894779,346.0242195035368
-184.7369473894779,195.51657625648267
-184.7369473894779,73.56839964582947
-184.33686737347472,103.18541008524927
-183.93678735747147,191.89603798449212
-183.7367473494699,236.81208323099494
-183.33666733346666,183.25127948494293
-182.93658731746348,97.70750720826508
-182.7365473094619,144.9556677811803
-182.5365073014603,158.3009387386908
-182.33646729345867,273.7709660601144
-182.33646729345867,180.67250855581696
-182.1364272854571,207.48179057432827
-181.93638727745548,116.7151179181105
-181.73634726945392,267.40407753516405
-181.73634726945392,180.25688304312652
-181.73634726945392,150.0276513561883
-181.5363072614523,342.66772985800924
-181.5363072614523,291.1891204094468
-180.93618723744748,183.41449119998418
-180.5361072214443,115.45083934909556
-180.1360272054411,335.7529992503932
-179.9359871974395,242.7191714176322
-179.73594718943787,86.31322529784111
-179.73594718943787,236.6561761875309
-179.5359071814363,217.34869256866872
-179.33586717343468,269.3804911488116
-178.73574714942987,142.86518031475174
-178.73574714942987,117.86827422166427
-178.73574714942987,322.844273982278
-178.5357071414283,213.96579836268663
-178.33566713342668,127.16555343209019
-178.13562712542506,133.71804514518107
-177.9355871174235,183.01484911252845
-177.73554710942187,193.0256505746209
-177.5355071014203,84.92689166564004
-177.5355071014203,95.57630432102411
-177.33546709341869,354.56405389760926
-177.13542708541706,207.44447205199575
-176.73534706941388,308.0985507394001
-176.73534706941388,50.155699117180774
-176.73534706941388,278.73676391616823
-176.53530706141225,241.81726576141932
-176.53530706141225,179.64103322262733
-176.3352670534107,158.78267431036375
-175.53510702140426,337.4647967445237
-175.3350670134027,340.30466050661875
-175.3350670134027,178.00846676585806
-175.13502700540107,63.90424547568591
-175.13502700540107,97.07949338030696
-174.53490698139626,97.38321448706027
-173.7347469493899,297.9735804347563
-173.7347469493899,316.8037232572979
-173.7347469493899,90.7703626389899
-173.3346669333867,131.688470796505
-172.7345469093819,137.8836710510496
-172.7345469093819,73.66215061998953
-172.53450690138027,47.632995946107116
-172.33446689337865,352.4507599376931
-171.7343468693739,249.93619757968372
-171.7343468693739,206.7768791231699
-171.7343468693739,237.55236771955464
-171.7343468693739,336.6966825347986
-171.53430686137227,219.5128199124915
-171.33426685337065,253.16101134462437
-171.13422684536908,135.15727843051846
-170.93418683736746,294.1879963253604
-170.93418683736746,266.86650507841625
-170.7341468293659,291.9265088003104
-170.53410682136428,310.1407969165784
-170.53410682136428,350.9101121356413
-170.33406681336265,348.6258939879757
-170.33406681336265,302.401312529057
-170.1340268053611,46.59360572220831
-170.1340268053611,329.46190231577464
-170.1340268053611,63.71662044764332
-169.93398679735947,163.01369193391918
-169.93398679735947,293.0015644414341
-169.73394678935784,311.9393769910357
-169.53390678135628,102.61962095023993
-169.53390678135628,238.799306539249
-169.1338267653531,167.75083155379323
-168.93378675735147,323.9370963958912
-167.93358671734347,200.2015822813984
-167.93358671734347,343.0335844386991
-167.73354670934185,85.57008838264609
-167.5335067013403,230.6853536832262
-167.5335067013403,223.16812826603604
-167.33346669333866,48.677268153415554
-167.13342668533704,296.55286955031636
-166.33326665333067,138.17044068292168
-165.93318663732748,68.1136584984738
-165.73314662932586,336.41709948877946
-165.53310662132424,290.43652386875135
-165.33306661332267,45.449732363281356
-164.73294658931786,93.91985893119113
-164.73294658931786,101.78135510209007
-164.33286657331467,207.90949395285963
-164.13282656531305,46.91953802766574
-164.13282656531305,200.59703222527742
-164.13282656531305,320.68571937650745
-163.93278655731143,305.53601389117057
-163.73274654930987,61.524337177321485
-163.33266653330668,187.4490201356384
-162.73254650930187,180.12652710147415
-162.53250650130025,188.90894400697732
-162.53250650130025,152.42652313157697
-162.33246649329868,166.73044657820444
-162.33246649329868,262.9503979011147
-162.33246649329868,106.67285369942643
-162.33246649329868,59.976824962765676
-161.73234646929387,266.6331592980796
-161.53230646129225,345.7835943047754
-161.53230646129225,179.0981164414209
-161.13222644528906,238.636434471016
-161.13222644528906,264.3177848084967
-160.93218643728744,53.967444721708176
-160.93218643728744,266.2856451661186
-160.53210642128425,350.4297118820094
-160.13202640528107,79.24801836618487
-159.73194638927788,339.43246750768594
-159.53190638127626,274.62816925393224
-159.13182636527307,65.1502023772866
-158.93178635727145,334.847451140425
-158.93178635727145,203.07519114367966
-158.73174634926983,348.34038457580573
-158.13162632526507,309.9759547636929
-157.93158631726345,72.74070459889383
-157.13142628525702,196.40379377932862
-157.13142628525702,153.35435217611587
-156.93138627725546,135.05525947151352
-156.93138627725546,192.81056394627274
-156.73134626925383,152.46930879199738
-156.73134626925383,69.89920528830729
-156.73134626925383,226.05556294808812
-156.53130626125227,82.49313649180864
-155.93118623724746,83.54029572681158
-155.93118623724746,235.86422650879052
-155.53110622124427,128.5290870271204
-154.93098619723946,217.3351639469348
-154.93098619723946,333.5056792675329
-154.93098619723946,154.28662330800645
-154.73094618923784,325.71558294737105
-154.53090618123622,127.07062904161374
-154.53090618123622,73.43959147794388
-154.53090618123622,51.513694469126165
-154.33086617323465,255.45618540507073
-154.13082616523303,323.6923887754758
-153.73074614922984,237.32345279657812
-153.33066613322666,341.95220349451404
-153.33066613322666,289.94766938722717
-152.9305861172234,128.00188589435183
-152.9305861172234,313.72018320271064
-152.73054610922185,345.1779005339365
-152.53050610122023,92.23604797274957
-152.53050610122023,90.36666602588522
-152.13042608521704,297.86890626225545
-151.93038607721542,238.28860523966495
-151.73034606921385,119.00117659165394
-151.53030606121223,335.6441150494004
-151.53030606121223,202.19636986632656
-151.53030606121223,103.83383013283655
-151.53030606121223,293.3439478731739
-151.53030606121223,199.73937977385287
-151.53030606121223,305.65399309350994
-151.13022604520904,270.28488957505965
-150.53010602120423,117.62297740508633
-150.3300660132026,139.4899585840372
-150.13002600520105,209.96350110134807
-149.72994598919786,217.19205068337004
-149.52990598119624,48.876270233726274
-148.32966593318662,280.5766541240921
-147.7295459091818,180.28218704251006
-147.7295459091818,173.0908284536194
-147.7295459091818,202.82403051738206
-147.52950590118024,183.0468287286223
-147.32946589317862,278.14128044132104
-147.12942588517706,229.5969761549271
-146.92938587717543,272.4195367474866
-146.92938587717543,178.3864630419151
-146.7293458691738,147.59897993892878
-146.32926585317063,174.16200568418867
-146.32926585317063,168.5600172368956
-146.129225845169,260.4671904225694
-145.72914582916582,50.109642495542346
-145.32906581316263,106.394325038348
-145.129025805161,309.3757078308126
-144.92898579715944,164.73854288678592
-144.72894578915782,207.79407491138363
-144.52890578115625,271.0683874984921
-144.32886577315463,175.1415101971496
-143.72874574914982,49.75742634157049
-143.5287057411482,142.63852316602805
-143.32866573314664,60.006345157277224
-143.32866573314664,80.32784635590433
-143.128625725145,331.2822556413605
-143.128625725145,94.99849837265161
-143.128625725145,161.7377048379302
-142.92858571714345,322.5789609241043
-142.72854570914183,284.6109078153729
-142.72854570914183,155.93867076564192
-141.9283856771354,90.61237396529148
-141.5283056611322,179.17186173884846
-140.9281856371274,300.79753126459184
-140.72814562912583,93.63757348841689
-140.32806561312265,202.65203183790916
-140.12802560512102,143.92562164199734
-140.12802560512102,115.60890521025162
-139.9279855971194,347.6734721015792
-139.9279855971194,228.94708081514366
-139.72794558911784,167.2694496859054
-139.72794558911784,314.7504437086397
-139.72794558911784,291.9474894191247
-139.52790558111622,349.97565640227646
-139.3278655731146,258.14967369708376
-139.3278655731146,205.95984451691822
-139.12782556511303,268.94144061938806
-138.9277855571114,216.37905598493484
-138.72774554910984,103.51879663808411
-138.72774554910984,92.19345290589003
-138.52770554110822,223.0067139907875
-137.9275855171034,328.2790936014195
-137.72754550910184,271.0293415145934
-137.3274654930986,90.45355483919457
-137.12742548509704,295.675980305656
-136.9273854770954,303.23870550075947
-136.9273854770954,275.19046041065565
-136.52730546109223,68.68762520664183
-136.52730546109223,169.57668898461952
-136.52730546109223,306.821666888323
-136.12722544508904,204.1821236505192
-136.12722544508904,182.0577663841221
-135.92718543708742,285.73632094647013
-135.52710542108423,186.71921427921254
-135.3270654130826,338.43592977495416
-134.92698539707942,120.59478373927045
-134.7269453890778,107.6747416956233
-134.3268653730746,72.52366784608107
-134.126825365073,306.8082739671197
-133.92678535707142,290.1939918494875
-133.7267453490698,188.61959928359744
-133.7267453490698,332.6498291195634
-133.52670534106824,101.02189299446789
-133.32666533306661,231.90576204976355
-133.126625325065,249.82040368741428
-132.92658531706343,207.1179970072253
-132.7265453090618,216.64443227064618
-132.32646529305862,65.15125757025027
-132.126425285057,84.20413344138777
-132.126425285057,287.2582475080065
-131.92638527705543,234.41468205614487
-131.7263452690538,112.28167685285729
-131.32626525305062,341.77888005490036
-131.32626525305062,144.19311829279007
-131.32626525305062,228.66651010736757
-130.92618523704738,122.75518748359298
-130.92618523704738,273.9093123122894
-130.5261052210442,77.55342841213222
-130.32606521304263,145.76290648104373
-129.92598519703938,199.2997489904975
-129.92598519703938,160.06081938852674
-129.72594518903782,114.99118773986766
-129.5259051810362,90.09474334988475
-129.5259051810362,302.10916892539086
-129.32586517303463,87.24778364786582
-128.92578515703138,104.9602498689189
-128.5257051410282,303.0490398006598
-128.5257051410282,347.31571038185604
-128.125625125025,109.2403947270615
-127.72554510902182,60.96800434817891
-127.5255051010202,290.76377254768676
-127.5255051010202,174.4339261480506
-127.32546509301858,299.3611994821415
-127.12542508501701,248.58213216489105
-127.12542508501701,121.94589306063433
-126.92538507701539,329.2735938954332
-126.72534506901383,221.96097050057037
-126.32526505301058,235.3830237975087
-126.32526505301058,225.6242462592987
-126.32526505301058,336.7232698167744
-125.9251850370074,297.27782095404115
-125.9251850370074,246.46548713142832
-125.72514502900577,270.36067327453407
-125.52510502100421,354.66863778364154
-125.32506501300259,120.52173597069451
-124.72494498899778,55.38998028321518
-124.52490498099621,295.8772602199612
-124.32486497299459,303.6486228631663
-124.12482496499297,352.55983536339454
-123.72474494898978,232.94392607693135
-123.72474494898978,248.77733419273756
-123.72474494898978,266.73895012928244
-123.52470494098822,204.63638288788005
-123.3246649329866,238.09770043488612
-123.12462492498497,138.2086317871337
-122.9245849169834,225.00390726124482
-122.9245849169834,241.86419847903613
-122.9245849169834,123.68728037701203
-122.72454490898178,201.39363065550043
-122.12442488497697,279.34177971005664
-122.12442488497697,280.3881681147524
-121.92438487697541,330.5662557169653
-121.3242648529706,189.18888500681186
-121.12422484496898,331.87016848340113
-120.92418483696741,126.00544426743015
-120.72414482896579,51.24993180032854
-120.3240648129626,319.4135512405904
-120.3240648129626,87.09076813822585
-120.3240648129626,187.8479679286055
-120.12402480496098,111.59142194792457
-120.12402480496098,258.8847442836298
-119.92398479695936,333.25735827148014
-119.92398479695936,328.18719025111136
-119.52390478095617,290.44250918621935
-119.32386477295461,342.4672157846228
-118.92378475695136,170.69086844221692
-118.52370474094818,171.60614144592154
-118.52370474094818,335.26134800692716
-118.32366473294661,339.72085773376205
-118.32366473294661,270.2030585780096
-118.32366473294661,49.85813612873352
-118.12362472494499,313.5295088416823
-117.7235447089418,204.95752888893156
-117.7235447089418,333.1218732230535
-117.32346469293856,236.55263127185864
-117.32346469293856,144.29509848911823
-117.32346469293856,92.5814938175044
-116.92338467693537,345.62565087734185
-116.7233446689338,301.6710238998175
-115.92318463692737,208.68712034456706
-115.72314462892581,276.7838843457627
-115.72314462892581,151.78282288415986
-115.52310462092419,132.64453506720918
-115.52310462092419,123.91019492757532
-115.52310462092419,180.04306423736105
-115.32306461292256,96.4849746125348
-114.92298459691938,304.49689063981305
-114.92298459691938,136.61032687607815
-114.72294458891776,215.16138746933711
-114.52290458091619,162.96223821802576
-114.52290458091619,285.0449317853603
-114.32286457291457,46.881767891450664
-114.122824564913,262.17280730480655
-113.32266453290657,241.72960504761534
-113.32266453290657,259.37254657617996
-113.32266453290657,276.48997844745645
-113.12262452490495,208.96959051905878
-113.12262452490495,325.1867269826606
-113.12262452490495,124.72209974362046
-112.32246449289858,262.6148008016477
-112.32246449289858,127.53578663941963
-111.72234446889377,157.07864193623126
-111.5223044608922,114.12148567909539
-111.32226445289058,231.17622822740404
-110.72214442888577,184.11362879339134
-110.72214442888577,145.35155861219874
-110.72214442888577,202.9196602899277
-110.72214442888577,300.9065200555388
-110.52210442088415,302.23719580882016
-110.12202440488096,176.5986578336629
-109.9219843968794,151.66910163728465
-109.9219843968794,308.1936158393386
-109.9219843968794,73.05059221930026
-109.72194438887777,97.71764102813097
-109.52190438087615,156.6689274300648
-109.52190438087615,348.5732711534262
-109.52190438087615,129.19099120253122
-108.92178435687134,66.6841059682935
-108.72174434886978,86.01971773070214
-108.32166433286659,291.10029044757783
-108.12162432486497,149.406302892198
-108.12162432486497,67.17580931626446
-108.12162432486497,226.5337591921177
-108.12162432486497,230.12705563601577
-107.92158431686335,183.46681136805898
-107.92158431686335,254.31121874689345
-107.52150430086016,262.28557690397605
-107.52150430086016,181.87777532158336
-107.12142428485697,353.00079588371295
-106.92138427685535,119.10633445844081
-106.72134426885378,103.32721063118906
-106.52130426085216,121.78297637080107
-106.32126425285054,142.42611546075602
-105.52110422084417,68.11177537579363
-105.32106421284254,49.400411266762774
-105.32106421284254,187.77705245281632
-105.32106421284254,72.52546758346092
-105.12102420484098,268.2417572424318
-105.12102420484098,239.38490309422335
-105.12102420484098,144.14054234971636
-104.72094418883779,169.30868350738066
-104.52090418083617,163.87053816427354
-104.32086417283455,75.29625473771911
-104.32086417283455,127.66225359557595
-104.32086417283455,95.72763922787959
-104.12082416483298,129.1924401368196
-103.72074414882974,131.42888162599218
-103.52070414082817,301.21686345771394
-103.32066413282655,312.2898993637086
-102.92058411682336,209.77971936716986
-102.92058411682336,308.0926185812376
-102.52050410082018,98.66094162201557
-102.32046409281855,327.60862609752274
-101.92038407681537,226.81651564272846
-101.72034406881374,182.0684740374985
-101.32026405281056,132.62574125979762
-101.32026405281056,262.96698669591075
-101.12022404480894,102.60282417668142
-100.72014402880575,81.49895036649488
-100.72014402880575,272.0744576524382
-100.72014402880575,345.19177364173015
-100.72014402880575,116.00352515173861
-100.12002400480094,210.28931278243851
-100.12002400480094,71.4238903408293
-99.71994398879775,150.85453571873765
-99.71994398879775,320.9838116016635
-99.71994398879775,110.2415500256092
-99.31986397279456,335.31440801775597
-99.31986397279456,122.91098412719131
-99.11982396479294,142.41554859113532
-98.91978395679138,72.51222234459931
-98.71974394878976,227.60437147439092
-98.31966393278657,189.80693696468677
-97.91958391678332,63.84050353518472
-97.91958391678332,184.50399379356097
-97.91958391678332,268.7740737010671
-97.51950390078014,239.12804090299147
-97.51950390078014,350.765781379048
-97.51950390078014,143.80211781654745
-97.31946389277857,302.67201664961857
-97.31946389277857,91.45446284436146
-96.71934386877376,70.61482588748743
-96.31926385277058,121.48413937686512
-96.11922384476895,190.91134370034445
-96.11922384476895,92.14620964599175
-96.11922384476895,70.75289779253987
-95.91918383676733,49.733331337187764
-94.91898379675933,142.30611849436553
-94.31886377275453,334.90423126312635
-94.31886377275453,51.90171871389461
-93.91878375675134,67.22955394609946
-93.91878375675134,56.16836750029529
-93.51870374074815,64.33208200400745
-93.51870374074815,204.41510695170936
-93.11862372474496,130.40430999058174
-92.91858371674334,131.153684652211
-91.51830366073216,327.3533415429232
-91.51830366073216,270.7017172441194
-91.31826365273054,84.18400638879228
-91.31826365273054,247.49501507186798
-90.91818363672735,163.15283640228074
-90.91818363672735,86.53939650435416
-90.51810362072416,74.72102035624853
-90.51810362072416,113.01934937296501
